theta,tau_rel,mu,gamma,nu_rel,zeta_rel,betaContam,delta,eta,kappa
2.8787990680276856,0.9490159867370687,0.020189822581414132,0.026299579964062805,1.7371219470943067,0.6731909356506602,0.6572252262000298,0.05138387036208606,0.9863489624039979,49.56266191563661
2.8787990680276856,0.9490159867370687,0.020189822581414132,0.026299579964062805,1.7371219470943067,0.6731909356506602,0.6572252262000298,0.05138387036208606,0.9863489624039979,49.56266191563661
4.273982626115021,0.9677156436263681,0.025978443894429687,0.03383416243689257,1.6221165364404626,0.7775910275491498,0.7091571586301857,0.05624759998811738,0.9673233460866298,50.2923081295453
4.273982626115021,0.9677156436263681,0.025978443894429687,0.03383416243689257,1.6221165364404626,0.7775910275491498,0.7091571586301857,0.05624759998811738,0.9673233460866298,50.2923081295453
1.601532341647095,0.8950616133710948,0.007687757812595343,0.010259764633300078,1.8930748210341772,0.5918767214447586,0.713502609506878,0.06357593551755746,0.9550990071520745,45.37856943476448
1.601532341647095,0.8950616133710948,0.007687757812595343,0.010259764633300078,1.8930748210341772,0.5918767214447586,0.713502609506878,0.06357593551755746,0.9550990071520745,45.37856943476448
1.601532341647095,0.8950616133710948,0.007687757812595343,0.010259764633300078,1.8930748210341772,0.5918767214447586,0.713502609506878,0.06357593551755746,0.9550990071520745,45.37856943476448
1.0260375238667423,0.8716993042733392,0.007649978408819271,0.008027841510530103,1.2205704804802977,0.5667720146283141,0.5488287908750695,0.059149293075978285,0.9731352419585692,52.99424625488978
1.0260375238667423,0.8716993042733392,0.007649978408819271,0.008027841510530103,1.2205704804802977,0.5667720146283141,0.5488287908750695,0.059149293075978285,0.9731352419585692,52.99424625488978
1.0260375238667423,0.8716993042733392,0.007649978408819271,0.008027841510530103,1.2205704804802977,0.5667720146283141,0.5488287908750695,0.059149293075978285,0.9731352419585692,52.99424625488978
2.7701330362469823,0.941693681880139,0.01337574411091371,0.021083819983358634,1.8939590488495561,0.528949888319904,0.8284079441572462,0.04066280607926742,0.963735898116548,48.868891985896774
2.7701330362469823,0.941693681880139,0.01337574411091371,0.021083819983358634,1.8939590488495561,0.528949888319904,0.8284079441572462,0.04066280607926742,0.963735898116548,48.868891985896774
2.7701330362469823,0.941693681880139,0.01337574411091371,0.021083819983358634,1.8939590488495561,0.528949888319904,0.8284079441572462,0.04066280607926742,0.963735898116548,48.868891985896774
2.8852985392110146,0.9262221265469104,0.014866707404896502,0.020005170577204173,1.704851840758151,0.8405697824377771,0.7527989253981521,0.03365094381139575,0.9866216142039418,50.54325741330437
2.8852985392110146,0.9262221265469104,0.014866707404896502,0.020005170577204173,1.704851840758151,0.8405697824377771,0.7527989253981521,0.03365094381139575,0.9866216142039418,50.54325741330437
2.8852985392110146,0.9262221265469104,0.014866707404896502,0.020005170577204173,1.704851840758151,0.8405697824377771,0.7527989253981521,0.03365094381139575,0.9866216142039418,50.54325741330437
3.135272246398576,0.9549674657828834,0.0193216841507146,0.029707371316578857,2.1128791903137856,0.6981372033346316,0.7466904566315995,0.04234889568771568,0.9799376967619561,51.65083400935829
3.135272246398576,0.9549674657828834,0.0193216841507146,0.029707371316578857,2.1128791903137856,0.6981372033346316,0.7466904566315995,0.04234889568771568,0.9799376967619561,51.65083400935829
3.135272246398576,0.9549674657828834,0.0193216841507146,0.029707371316578857,2.1128791903137856,0.6981372033346316,0.7466904566315995,0.04234889568771568,0.9799376967619561,51.65083400935829
4.438124846169896,0.9661906187787409,0.025690717361426443,0.034529739732501896,1.6199021335726684,0.6463668202695748,0.5702061683690292,0.05438958369636869,0.9771201572204932,50.18875550348546
4.438124846169896,0.9661906187787409,0.025690717361426443,0.034529739732501896,1.6199021335726684,0.6463668202695748,0.5702061683690292,0.05438958369636869,0.9771201572204932,50.18875550348546
4.438124846169896,0.9661906187787409,0.025690717361426443,0.034529739732501896,1.6199021335726684,0.6463668202695748,0.5702061683690292,0.05438958369636869,0.9771201572204932,50.18875550348546
2.2263860488237914,0.9434645945525991,0.01575590182228849,0.024349945051593692,1.7306423719639594,0.6642282384477575,0.9087569201338251,0.036247117171656205,0.9644137403650691,50.10741141215772
2.2263860488237914,0.9434645945525991,0.01575590182228849,0.024349945051593692,1.7306423719639594,0.6642282384477575,0.9087569201338251,0.036247117171656205,0.9644137403650691,50.10741141215772
2.2263860488237914,0.9434645945525991,0.01575590182228849,0.024349945051593692,1.7306423719639594,0.6642282384477575,0.9087569201338251,0.036247117171656205,0.9644137403650691,50.10741141215772
1.1596687891512305,0.8737334603341005,0.007362097203898122,0.008361677095772402,1.135606035017504,0.3220237040387602,0.7049596453360372,0.053321832148638296,0.9644174022258666,50.580347515467906
1.1596687891512305,0.8737334603341005,0.007362097203898122,0.008361677095772402,1.135606035017504,0.3220237040387602,0.7049596453360372,0.053321832148638296,0.9644174022258666,50.580347515467906
1.1596687891512305,0.8737334603341005,0.007362097203898122,0.008361677095772402,1.135606035017504,0.3220237040387602,0.7049596453360372,0.053321832148638296,0.9644174022258666,50.580347515467906
1.1596687891512305,0.8737334603341005,0.007362097203898122,0.008361677095772402,1.135606035017504,0.3220237040387602,0.7049596453360372,0.053321832148638296,0.9644174022258666,50.580347515467906
1.8436088813615794,0.9312155545531755,0.017005102109016238,0.02002347759180062,1.7249802231367128,0.8530811183799921,0.7105895451460111,0.028215154643690416,0.9853666709252429,55.62316327963922
1.8436088813615794,0.9312155545531755,0.017005102109016238,0.02002347759180062,1.7249802231367128,0.8530811183799921,0.7105895451460111,0.028215154643690416,0.9853666709252429,55.62316327963922
1.8436088813615794,0.9312155545531755,0.017005102109016238,0.02002347759180062,1.7249802231367128,0.8530811183799921,0.7105895451460111,0.028215154643690416,0.9853666709252429,55.62316327963922
1.3025021365710956,0.8857727996078439,0.008864495879558109,0.009345307733326615,1.435301555398677,0.5288900380678024,0.4657246077688594,0.06461203021447248,0.9778098924358724,44.356608788952805
1.3025021365710956,0.8857727996078439,0.008864495879558109,0.009345307733326615,1.435301555398677,0.5288900380678024,0.4657246077688594,0.06461203021447248,0.9778098924358724,44.356608788952805
1.3025021365710956,0.8857727996078439,0.008864495879558109,0.009345307733326615,1.435301555398677,0.5288900380678024,0.4657246077688594,0.06461203021447248,0.9778098924358724,44.356608788952805
1.0894645012872677,0.8874144614692476,0.006280013496378943,0.007590782973656418,1.3568515396817402,0.3804882912982484,0.3905009712490013,0.08942654100676468,0.9718418413974115,48.14269293045908
1.0894645012872677,0.8874144614692476,0.006280013496378943,0.007590782973656418,1.3568515396817402,0.3804882912982484,0.3905009712490013,0.08942654100676468,0.9718418413974115,48.14269293045908
1.0894645012872677,0.8874144614692476,0.006280013496378943,0.007590782973656418,1.3568515396817402,0.3804882912982484,0.3905009712490013,0.08942654100676468,0.9718418413974115,48.14269293045908
1.4232773375381906,0.8879609763350343,0.007381596175285294,0.008860176858869346,1.4265193735241877,0.7178265482632725,0.5949626278829354,0.06383588017781393,0.9701265718659048,42.1898401343954
1.4232773375381906,0.8879609763350343,0.007381596175285294,0.008860176858869346,1.4265193735241877,0.7178265482632725,0.5949626278829354,0.06383588017781393,0.9701265718659048,42.1898401343954
1.4232773375381906,0.8879609763350343,0.007381596175285294,0.008860176858869346,1.4265193735241877,0.7178265482632725,0.5949626278829354,0.06383588017781393,0.9701265718659048,42.1898401343954
2.227688063041132,0.9122045765088733,0.007646748755633404,0.010671812482514736,1.5088866965448988,0.5638800444460201,0.6903572115875785,0.07582949556820258,0.9560537667720581,44.20067991620184
2.227688063041132,0.9122045765088733,0.007646748755633404,0.010671812482514736,1.5088866965448988,0.5638800444460201,0.6903572115875785,0.07582949556820258,0.9560537667720581,44.20067991620184
2.227688063041132,0.9122045765088733,0.007646748755633404,0.010671812482514736,1.5088866965448988,0.5638800444460201,0.6903572115875785,0.07582949556820258,0.9560537667720581,44.20067991620184
3.99961280882856,0.9565908803477298,0.021467926767779765,0.02856686242154092,1.5893678623461913,0.6281957201932996,0.9125446812012038,0.033102448957260465,0.9630713713909034,53.483483266909396
3.99961280882856,0.9565908803477298,0.021467926767779765,0.02856686242154092,1.5893678623461913,0.6281957201932996,0.9125446812012038,0.033102448957260465,0.9630713713909034,53.483483266909396
3.99961280882856,0.9565908803477298,0.021467926767779765,0.02856686242154092,1.5893678623461913,0.6281957201932996,0.9125446812012038,0.033102448957260465,0.9630713713909034,53.483483266909396
1.967099584946472,0.8909717524053393,0.008022408199939943,0.009899912329849082,1.6537630348785937,0.6518033829953291,0.597089438472372,0.05607791134228628,0.9682674643538929,39.685749517402705
1.967099584946472,0.8909717524053393,0.008022408199939943,0.009899912329849082,1.6537630348785937,0.6518033829953291,0.597089438472372,0.05607791134228628,0.9682674643538929,39.685749517402705
1.967099584946472,0.8909717524053393,0.008022408199939943,0.009899912329849082,1.6537630348785937,0.6518033829953291,0.597089438472372,0.05607791134228628,0.9682674643538929,39.685749517402705
1.4570303104923497,0.886105144445759,0.0064829064555938735,0.008365955571250928,1.3973128612055135,0.5482282650468328,0.7826816329533002,0.06024449405904319,0.9517442405861458,44.9791343367295
1.4570303104923497,0.886105144445759,0.0064829064555938735,0.008365955571250928,1.3973128612055135,0.5482282650468328,0.7826816329533002,0.06024449405904319,0.9517442405861458,44.9791343367295
1.4570303104923497,0.886105144445759,0.0064829064555938735,0.008365955571250928,1.3973128612055135,0.5482282650468328,0.7826816329533002,0.06024449405904319,0.9517442405861458,44.9791343367295
2.6465159427895686,0.9476859502261034,0.016909196390195665,0.02527112377450442,1.8871709020303373,0.7205201909484484,0.609597540526243,0.06942510406113915,0.977373035602551,48.26928732328437
2.6465159427895686,0.9476859502261034,0.016909196390195665,0.02527112377450442,1.8871709020303373,0.7205201909484484,0.609597540526243,0.06942510406113915,0.977373035602551,48.26928732328437
2.6465159427895686,0.9476859502261034,0.016909196390195665,0.02527112377450442,1.8871709020303373,0.7205201909484484,0.609597540526243,0.06942510406113915,0.977373035602551,48.26928732328437
1.639406743593435,0.9072009388898344,0.009218925479685723,0.011633261905679072,1.6595297939543296,0.6417549009309824,0.8990293574016742,0.047151473575061914,0.9579982016298049,49.08312018006677
1.639406743593435,0.9072009388898344,0.009218925479685723,0.011633261905679072,1.6595297939543296,0.6417549009309824,0.8990293574016742,0.047151473575061914,0.9579982016298049,49.08312018006677
1.639406743593435,0.9072009388898344,0.009218925479685723,0.011633261905679072,1.6595297939543296,0.6417549009309824,0.8990293574016742,0.047151473575061914,0.9579982016298049,49.08312018006677
2.690129018929262,0.9406157065494548,0.009887301266534039,0.016269987449913464,2.1540809865611275,0.6104941285337687,0.7915651675698522,0.06212607526587628,0.9509644971352503,45.267014696926374
2.690129018929262,0.9406157065494548,0.009887301266534039,0.016269987449913464,2.1540809865611275,0.6104941285337687,0.7915651675698522,0.06212607526587628,0.9509644971352503,45.267014696926374
2.690129018929262,0.9406157065494548,0.009887301266534039,0.016269987449913464,2.1540809865611275,0.6104941285337687,0.7915651675698522,0.06212607526587628,0.9509644971352503,45.267014696926374
2.4916316919111674,0.9331230502248471,0.012809451423066227,0.015505207612284876,1.6067868142483959,0.7258596230607637,0.7145926056976237,0.05861074489205407,0.9572111362716088,45.84283041761246
2.4916316919111674,0.9331230502248471,0.012809451423066227,0.015505207612284876,1.6067868142483959,0.7258596230607637,0.7145926056976237,0.05861074489205407,0.9572111362716088,45.84283041761246
2.4916316919111674,0.9331230502248471,0.012809451423066227,0.015505207612284876,1.6067868142483959,0.7258596230607637,0.7145926056976237,0.05861074489205407,0.9572111362716088,45.84283041761246
1.3855679245376147,0.8976774930059725,0.006456061276818959,0.009093295569000136,1.3457707446787808,0.38716605090747075,0.7203162618941306,0.069005952975021,0.9597485268945215,47.19600685679789
1.3855679245376147,0.8976774930059725,0.006456061276818959,0.009093295569000136,1.3457707446787808,0.38716605090747075,0.7203162618941306,0.069005952975021,0.9597485268945215,47.19600685679789
1.3855679245376147,0.8976774930059725,0.006456061276818959,0.009093295569000136,1.3457707446787808,0.38716605090747075,0.7203162618941306,0.069005952975021,0.9597485268945215,47.19600685679789
3.1325685920979778,0.9539202004305987,0.025374810506354536,0.03345488032974331,1.8190362091524948,0.8918738963987776,0.9112252713157835,0.022959046977345143,0.9716889171108156,49.13070090670018
3.1325685920979778,0.9539202004305987,0.025374810506354536,0.03345488032974331,1.8190362091524948,0.8918738963987776,0.9112252713157835,0.022959046977345143,0.9716889171108156,49.13070090670018
3.1325685920979778,0.9539202004305987,0.025374810506354536,0.03345488032974331,1.8190362091524948,0.8918738963987776,0.9112252713157835,0.022959046977345143,0.9716889171108156,49.13070090670018
3.1325685920979778,0.9539202004305987,0.025374810506354536,0.03345488032974331,1.8190362091524948,0.8918738963987776,0.9112252713157835,0.022959046977345143,0.9716889171108156,49.13070090670018
4.587284678533254,0.9562198934709766,0.012955993557616334,0.023993663766025526,1.8989146657840492,0.4355915206450305,0.6934682919671287,0.08136110949203154,0.9565290224604802,38.432416257985004
4.587284678533254,0.9562198934709766,0.012955993557616334,0.023993663766025526,1.8989146657840492,0.4355915206450305,0.6934682919671287,0.08136110949203154,0.9565290224604802,38.432416257985004
4.587284678533254,0.9562198934709766,0.012955993557616334,0.023993663766025526,1.8989146657840492,0.4355915206450305,0.6934682919671287,0.08136110949203154,0.9565290224604802,38.432416257985004
1.2974275101672452,0.8767199287140676,0.007217494929073975,0.01081252135409945,1.5467959993053577,0.5542009385317715,0.6994553016124119,0.05176481696114386,0.9767956963116368,47.355419290415995
1.2974275101672452,0.8767199287140676,0.007217494929073975,0.01081252135409945,1.5467959993053577,0.5542009385317715,0.6994553016124119,0.05176481696114386,0.9767956963116368,47.355419290415995
1.2974275101672452,0.8767199287140676,0.007217494929073975,0.01081252135409945,1.5467959993053577,0.5542009385317715,0.6994553016124119,0.05176481696114386,0.9767956963116368,47.355419290415995
1.2974275101672452,0.8767199287140676,0.007217494929073975,0.01081252135409945,1.5467959993053577,0.5542009385317715,0.6994553016124119,0.05176481696114386,0.9767956963116368,47.355419290415995
7.416259024634288,0.9736019356223319,0.024961967202198024,0.034742899721075894,1.7530893751583994,0.7722003950538113,0.5724286746378326,0.07626570461179547,0.9634619140347477,43.19890053450166
7.416259024634288,0.9736019356223319,0.024961967202198024,0.034742899721075894,1.7530893751583994,0.7722003950538113,0.5724286746378326,0.07626570461179547,0.9634619140347477,43.19890053450166
7.416259024634288,0.9736019356223319,0.024961967202198024,0.034742899721075894,1.7530893751583994,0.7722003950538113,0.5724286746378326,0.07626570461179547,0.9634619140347477,43.19890053450166
7.416259024634288,0.9736019356223319,0.024961967202198024,0.034742899721075894,1.7530893751583994,0.7722003950538113,0.5724286746378326,0.07626570461179547,0.9634619140347477,43.19890053450166
1.9120432186001872,0.914730489536573,0.006183387614733322,0.009066510341716686,1.5546179341427593,0.35603227659239933,0.6406283649199571,0.08321126373038704,0.9456661807225796,43.90134961145518
1.9120432186001872,0.914730489536573,0.006183387614733322,0.009066510341716686,1.5546179341427593,0.35603227659239933,0.6406283649199571,0.08321126373038704,0.9456661807225796,43.90134961145518
1.9120432186001872,0.914730489536573,0.006183387614733322,0.009066510341716686,1.5546179341427593,0.35603227659239933,0.6406283649199571,0.08321126373038704,0.9456661807225796,43.90134961145518
1.3751384391245205,0.8727389704786942,0.00883192931469221,0.008720675093040394,1.3807752316457524,0.7083518660910407,0.7205614470677092,0.043326411001969524,0.9656709234260152,46.42761583392167
1.3751384391245205,0.8727389704786942,0.00883192931469221,0.008720675093040394,1.3807752316457524,0.7083518660910407,0.7205614470677092,0.043326411001969524,0.9656709234260152,46.42761583392167
1.3751384391245205,0.8727389704786942,0.00883192931469221,0.008720675093040394,1.3807752316457524,0.7083518660910407,0.7205614470677092,0.043326411001969524,0.9656709234260152,46.42761583392167
1.3751384391245205,0.8727389704786942,0.00883192931469221,0.008720675093040394,1.3807752316457524,0.7083518660910407,0.7205614470677092,0.043326411001969524,0.9656709234260152,46.42761583392167
4.743916358346663,0.962775127091168,0.025963033075507697,0.03721374165986837,1.718949924232166,0.7887805845098481,0.8087098410805006,0.03564882428907683,0.9808325864325955,39.90557563706655
4.743916358346663,0.962775127091168,0.025963033075507697,0.03721374165986837,1.718949924232166,0.7887805845098481,0.8087098410805006,0.03564882428907683,0.9808325864325955,39.90557563706655
4.743916358346663,0.962775127091168,0.025963033075507697,0.03721374165986837,1.718949924232166,0.7887805845098481,0.8087098410805006,0.03564882428907683,0.9808325864325955,39.90557563706655
4.743916358346663,0.962775127091168,0.025963033075507697,0.03721374165986837,1.718949924232166,0.7887805845098481,0.8087098410805006,0.03564882428907683,0.9808325864325955,39.90557563706655
2.240377845830992,0.9371279205727285,0.016304007215662195,0.02278215935139921,1.857301681696985,0.6749262594324363,0.8454818073952612,0.024936301641565007,0.9718834725691703,56.73306349126618
2.240377845830992,0.9371279205727285,0.016304007215662195,0.02278215935139921,1.857301681696985,0.6749262594324363,0.8454818073952612,0.024936301641565007,0.9718834725691703,56.73306349126618
2.240377845830992,0.9371279205727285,0.016304007215662195,0.02278215935139921,1.857301681696985,0.6749262594324363,0.8454818073952612,0.024936301641565007,0.9718834725691703,56.73306349126618
1.1964271207743191,0.8850400687432429,0.00916838435406987,0.012086865770730232,1.840736702382487,0.7193399430936788,0.706167874226496,0.033835787963136896,0.9868131407888369,50.13242976875702
1.1964271207743191,0.8850400687432429,0.00916838435406987,0.012086865770730232,1.840736702382487,0.7193399430936788,0.706167874226496,0.033835787963136896,0.9868131407888369,50.13242976875702
1.1964271207743191,0.8850400687432429,0.00916838435406987,0.012086865770730232,1.840736702382487,0.7193399430936788,0.706167874226496,0.033835787963136896,0.9868131407888369,50.13242976875702
1.1964271207743191,0.8850400687432429,0.00916838435406987,0.012086865770730232,1.840736702382487,0.7193399430936788,0.706167874226496,0.033835787963136896,0.9868131407888369,50.13242976875702
1.3163086920800542,0.8480098560425151,0.0060688166177104725,0.008039107532552285,1.3399786836321115,0.3359410770282047,0.5315474551921604,0.057821873291311485,0.980965820581978,47.462187821129085
1.3163086920800542,0.8480098560425151,0.0060688166177104725,0.008039107532552285,1.3399786836321115,0.3359410770282047,0.5315474551921604,0.057821873291311485,0.980965820581978,47.462187821129085
1.3163086920800542,0.8480098560425151,0.0060688166177104725,0.008039107532552285,1.3399786836321115,0.3359410770282047,0.5315474551921604,0.057821873291311485,0.980965820581978,47.462187821129085
1.3163086920800542,0.8480098560425151,0.0060688166177104725,0.008039107532552285,1.3399786836321115,0.3359410770282047,0.5315474551921604,0.057821873291311485,0.980965820581978,47.462187821129085
1.8992656845169693,0.9257152925022047,0.009967115098147721,0.013659944017790568,1.6669461426174175,0.5636021974825355,0.6053552652449115,0.06352211485943127,0.9663717641086585,46.65091284515898
1.8992656845169693,0.9257152925022047,0.009967115098147721,0.013659944017790568,1.6669461426174175,0.5636021974825355,0.6053552652449115,0.06352211485943127,0.9663717641086585,46.65091284515898
1.8992656845169693,0.9257152925022047,0.009967115098147721,0.013659944017790568,1.6669461426174175,0.5636021974825355,0.6053552652449115,0.06352211485943127,0.9663717641086585,46.65091284515898
1.8992656845169693,0.9257152925022047,0.009967115098147721,0.013659944017790568,1.6669461426174175,0.5636021974825355,0.6053552652449115,0.06352211485943127,0.9663717641086585,46.65091284515898
2.0589038317090615,0.9250151749225202,0.007560715703460729,0.013532363746611374,2.1035921991026103,0.4566444006127987,0.8947695599755671,0.0620274447212792,0.9518383586635083,46.3681373223293
2.0589038317090615,0.9250151749225202,0.007560715703460729,0.013532363746611374,2.1035921991026103,0.4566444006127987,0.8947695599755671,0.0620274447212792,0.9518383586635083,46.3681373223293
2.0589038317090615,0.9250151749225202,0.007560715703460729,0.013532363746611374,2.1035921991026103,0.4566444006127987,0.8947695599755671,0.0620274447212792,0.9518383586635083,46.3681373223293
2.0589038317090615,0.9250151749225202,0.007560715703460729,0.013532363746611374,2.1035921991026103,0.4566444006127987,0.8947695599755671,0.0620274447212792,0.9518383586635083,46.3681373223293
1.3977451340976461,0.8798739878472182,0.011502909087723306,0.012369508647721076,1.531486501246234,1.009047827945272,0.8350454892456407,0.015514319632160318,0.9797990562669451,45.11638737723338
1.3977451340976461,0.8798739878472182,0.011502909087723306,0.012369508647721076,1.531486501246234,1.009047827945272,0.8350454892456407,0.015514319632160318,0.9797990562669451,45.11638737723338
1.3977451340976461,0.8798739878472182,0.011502909087723306,0.012369508647721076,1.531486501246234,1.009047827945272,0.8350454892456407,0.015514319632160318,0.9797990562669451,45.11638737723338
2.11410174509533,0.8994018103857827,0.008236777537975129,0.01182750110380547,1.382728279482452,0.46107559102471,0.8759751979703246,0.04856925614947859,0.9572680070367039,40.71929301065906
2.11410174509533,0.8994018103857827,0.008236777537975129,0.01182750110380547,1.382728279482452,0.46107559102471,0.8759751979703246,0.04856925614947859,0.9572680070367039,40.71929301065906
2.11410174509533,0.8994018103857827,0.008236777537975129,0.01182750110380547,1.382728279482452,0.46107559102471,0.8759751979703246,0.04856925614947859,0.9572680070367039,40.71929301065906
2.11410174509533,0.8994018103857827,0.008236777537975129,0.01182750110380547,1.382728279482452,0.46107559102471,0.8759751979703246,0.04856925614947859,0.9572680070367039,40.71929301065906
2.619272188903895,0.924704627594784,0.010487685024376551,0.01389909991178161,1.8352010268462782,0.595251992455623,0.8958379320572936,0.03786298736783729,0.9540933737845083,44.49182578566507
2.619272188903895,0.924704627594784,0.010487685024376551,0.01389909991178161,1.8352010268462782,0.595251992455623,0.8958379320572936,0.03786298736783729,0.9540933737845083,44.49182578566507
2.619272188903895,0.924704627594784,0.010487685024376551,0.01389909991178161,1.8352010268462782,0.595251992455623,0.8958379320572936,0.03786298736783729,0.9540933737845083,44.49182578566507
2.619272188903895,0.924704627594784,0.010487685024376551,0.01389909991178161,1.8352010268462782,0.595251992455623,0.8958379320572936,0.03786298736783729,0.9540933737845083,44.49182578566507
1.3574123483199776,0.8583633248066697,0.0062446392285909706,0.006816225968913382,1.27092879623657,0.47165833184434364,0.7130234440478087,0.058041020386378414,0.9575659744756537,44.16843878867728
1.3574123483199776,0.8583633248066697,0.0062446392285909706,0.006816225968913382,1.27092879623657,0.47165833184434364,0.7130234440478087,0.058041020386378414,0.9575659744756537,44.16843878867728
1.3574123483199776,0.8583633248066697,0.0062446392285909706,0.006816225968913382,1.27092879623657,0.47165833184434364,0.7130234440478087,0.058041020386378414,0.9575659744756537,44.16843878867728
1.3574123483199776,0.8583633248066697,0.0062446392285909706,0.006816225968913382,1.27092879623657,0.47165833184434364,0.7130234440478087,0.058041020386378414,0.9575659744756537,44.16843878867728
1.3574123483199776,0.8583633248066697,0.0062446392285909706,0.006816225968913382,1.27092879623657,0.47165833184434364,0.7130234440478087,0.058041020386378414,0.9575659744756537,44.16843878867728
2.959762371715327,0.9578706578190886,0.034180476313591175,0.039813389299924284,1.3962793763553252,0.810513850554369,0.826552061564582,0.014828612481460371,0.9905988008573208,58.79073015731029
2.959762371715327,0.9578706578190886,0.034180476313591175,0.039813389299924284,1.3962793763553252,0.810513850554369,0.826552061564582,0.014828612481460371,0.9905988008573208,58.79073015731029
2.959762371715327,0.9578706578190886,0.034180476313591175,0.039813389299924284,1.3962793763553252,0.810513850554369,0.826552061564582,0.014828612481460371,0.9905988008573208,58.79073015731029
2.959762371715327,0.9578706578190886,0.034180476313591175,0.039813389299924284,1.3962793763553252,0.810513850554369,0.826552061564582,0.014828612481460371,0.9905988008573208,58.79073015731029
4.6791763580893715,0.9672738189262712,0.02583831234915305,0.043021295552902204,1.8126656119862126,0.7137613746061663,0.9775293481880102,0.030264364467670456,0.9674509103333239,49.960790404606605
4.6791763580893715,0.9672738189262712,0.02583831234915305,0.043021295552902204,1.8126656119862126,0.7137613746061663,0.9775293481880102,0.030264364467670456,0.9674509103333239,49.960790404606605
4.6791763580893715,0.9672738189262712,0.02583831234915305,0.043021295552902204,1.8126656119862126,0.7137613746061663,0.9775293481880102,0.030264364467670456,0.9674509103333239,49.960790404606605
4.6791763580893715,0.9672738189262712,0.02583831234915305,0.043021295552902204,1.8126656119862126,0.7137613746061663,0.9775293481880102,0.030264364467670456,0.9674509103333239,49.960790404606605
1.6358378236718034,0.9026039952376752,0.007932370377349212,0.011050265862852411,1.3087852169725465,0.5598322643447324,0.6270422322408287,0.0786101548098391,0.9695925199840489,44.90670566510605
1.6358378236718034,0.9026039952376752,0.007932370377349212,0.011050265862852411,1.3087852169725465,0.5598322643447324,0.6270422322408287,0.0786101548098391,0.9695925199840489,44.90670566510605
1.6358378236718034,0.9026039952376752,0.007932370377349212,0.011050265862852411,1.3087852169725465,0.5598322643447324,0.6270422322408287,0.0786101548098391,0.9695925199840489,44.90670566510605
1.6358378236718034,0.9026039952376752,0.007932370377349212,0.011050265862852411,1.3087852169725465,0.5598322643447324,0.6270422322408287,0.0786101548098391,0.9695925199840489,44.90670566510605
1.6706664310199442,0.9061502984472003,0.009693831937177924,0.012231426747162962,1.5901485709903798,0.583023741028253,0.8792699715797536,0.038373797833141154,0.9551085538763315,50.22599063309161
1.6706664310199442,0.9061502984472003,0.009693831937177924,0.012231426747162962,1.5901485709903798,0.583023741028253,0.8792699715797536,0.038373797833141154,0.9551085538763315,50.22599063309161
1.6706664310199442,0.9061502984472003,0.009693831937177924,0.012231426747162962,1.5901485709903798,0.583023741028253,0.8792699715797536,0.038373797833141154,0.9551085538763315,50.22599063309161
1.6706664310199442,0.9061502984472003,0.009693831937177924,0.012231426747162962,1.5901485709903798,0.583023741028253,0.8792699715797536,0.038373797833141154,0.9551085538763315,50.22599063309161
1.6706664310199442,0.9061502984472003,0.009693831937177924,0.012231426747162962,1.5901485709903798,0.583023741028253,0.8792699715797536,0.038373797833141154,0.9551085538763315,50.22599063309161
1.7531813267903187,0.8946661059569478,0.01124747061555385,0.01357945370173734,1.5284275761090664,0.7570142067828005,0.914348770457496,0.02773190420106348,0.9658083993753618,39.43721915406729
1.7531813267903187,0.8946661059569478,0.01124747061555385,0.01357945370173734,1.5284275761090664,0.7570142067828005,0.914348770457496,0.02773190420106348,0.9658083993753618,39.43721915406729
1.7531813267903187,0.8946661059569478,0.01124747061555385,0.01357945370173734,1.5284275761090664,0.7570142067828005,0.914348770457496,0.02773190420106348,0.9658083993753618,39.43721915406729
1.7531813267903187,0.8946661059569478,0.01124747061555385,0.01357945370173734,1.5284275761090664,0.7570142067828005,0.914348770457496,0.02773190420106348,0.9658083993753618,39.43721915406729
2.2100322158488495,0.9323379828001167,0.012405457453246099,0.01744407067809897,1.668721577508855,0.682786888596529,0.6432306580715612,0.05682550573069868,0.9724936831261003,50.93540734606921
2.2100322158488495,0.9323379828001167,0.012405457453246099,0.01744407067809897,1.668721577508855,0.682786888596529,0.6432306580715612,0.05682550573069868,0.9724936831261003,50.93540734606921
2.2100322158488495,0.9323379828001167,0.012405457453246099,0.01744407067809897,1.668721577508855,0.682786888596529,0.6432306580715612,0.05682550573069868,0.9724936831261003,50.93540734606921
2.2100322158488495,0.9323379828001167,0.012405457453246099,0.01744407067809897,1.668721577508855,0.682786888596529,0.6432306580715612,0.05682550573069868,0.9724936831261003,50.93540734606921
2.773004419815512,0.9272272197722697,0.015088932653425653,0.017946238231665367,1.7018735630969681,1.0060307296658992,0.8285134895298694,0.030342342102270544,0.9731197814480186,47.59242893946185
2.773004419815512,0.9272272197722697,0.015088932653425653,0.017946238231665367,1.7018735630969681,1.0060307296658992,0.8285134895298694,0.030342342102270544,0.9731197814480186,47.59242893946185
2.773004419815512,0.9272272197722697,0.015088932653425653,0.017946238231665367,1.7018735630969681,1.0060307296658992,0.8285134895298694,0.030342342102270544,0.9731197814480186,47.59242893946185
2.773004419815512,0.9272272197722697,0.015088932653425653,0.017946238231665367,1.7018735630969681,1.0060307296658992,0.8285134895298694,0.030342342102270544,0.9731197814480186,47.59242893946185
